"ID","EID","SF","LACT","Event","AGE","Date","Remark","Protocols","Technician"
2002401,840003297405529,2,0,"MEASURE    ",91,2025-01-11,228,"",""
2002402,840003297405525,2,0,"MEASURE    ",91,2025-01-11,168,"",""
2002403,840003297405467,2,0,"MEASURE    ",91,2025-01-11,194,"",""
2002404,840003297405496,2,0,"MEASURE    ",91,2025-01-11,191,"",""
2002405,840003297405506,2,0,"MEASURE    ",92,2025-01-12,228,"",""
2002406,840003297405550,2,0,"MEASURE    ",91,2025-01-12,233,"",""
2002407,840003297405618,2,0,"MEASURE    ",91,2025-01-12,228,"",""
2002408,840003297405464,2,0,"MEASURE    ",91,2025-01-12,200,"",""
2002409,840003297405491,2,0,"MEASURE    ",91,2025-01-12,202,"",""
2002410,840003297405516,2,0,"MEASURE    ",91,2025-01-12,192,"",""
2002411,840003297405532,2,0,"MEASURE    ",90,2025-01-12,207,"",""
2002412,840003297405553,2,0,"MEASURE    ",90,2025-01-12,190,"",""
2002413,840003297405539,2,0,"MEASURE    ",90,2025-01-12,181,"",""
2002416,840003297405534,2,0,"MEASURE    ",90,2025-01-09,192,"",""
2002417,840003297405554,2,0,"MEASURE    ",90,2025-01-09,215,"",""
2002418,840003297405545,2,0,"MEASURE    ",90,2025-01-09,226,"",""
3011104,840003297405717,3,0,"MEASURE    ",114,2025-01-11,238,"",""
3011172,840003297405093,3,0,"MEASURE    ",101,2025-01-09,180,"",""
3011219,840003297405476,3,0,"MEASURE    ",91,2025-01-11,221,"",""
3011220,840003297405552,3,0,"MEASURE    ",92,2025-01-09,199,"",""
3011222,840003297405512,3,0,"MEASURE    ",92,2025-01-09,217,"",""
3011223,840003297405555,3,0,"MEASURE    ",91,2025-01-09,260,"",""
3011224,840003297405498,3,0,"MEASURE    ",91,2025-01-09,263,"",""
3011225,840003297405521,3,0,"MEASURE    ",91,2025-01-09,235,"",""
3011226,840003297405582,3,0,"MEASURE    ",91,2025-01-09,192,"",""
3011227,840003297405495,3,0,"MEASURE    ",92,2025-01-11,182,"",""
3011228,840003297405594,3,0,"MEASURE    ",92,2025-01-11,211,"",""
3011229,840003297405474,3,0,"MEASURE    ",92,2025-01-11,180,"",""
3011230,840003297405605,3,0,"MEASURE    ",92,2025-01-11,210,"",""
3011231,840003297405473,3,0,"MEASURE    ",92,2025-01-11,213,"",""
3011232,840003297405557,3,0,"MEASURE    ",91,2025-01-11,218,"",""
3011233,840003297405544,3,0,"MEASURE    ",91,2025-01-11,190,"",""
3011234,840003297405480,3,0,"MEASURE    ",91,2025-01-11,198,"",""
3011235,840003297405536,3,0,"MEASURE    ",91,2025-01-11,207,"",""
3011236,840003297405531,3,0,"MEASURE    ",91,2025-01-11,190,"",""
3011237,840003297405486,3,0,"MEASURE    ",91,2025-01-11,164,"",""
3011239,840003297405542,3,0,"MEASURE    ",91,2025-01-11,242,"",""
3011240,840003297405591,3,0,"MEASURE    ",91,2025-01-11,181,"",""
3011241,840003297405463,3,0,"MEASURE    ",91,2025-01-12,185,"",""
3011242,840003297405461,3,0,"MEASURE    ",91,2025-01-12,236,"",""
3011244,840003297405538,3,0,"MEASURE    ",91,2025-01-12,227,"",""
3011245,840003297405494,3,0,"MEASURE    ",91,2025-01-12,201,"",""
3011246,840003297405505,3,0,"MEASURE    ",91,2025-01-12,175,"",""
3011247,840003297405630,3,0,"MEASURE    ",91,2025-01-12,155,"",""
3011251,840003297405471,3,0,"MEASURE    ",89,2025-01-12,205,"",""
4005433,840003292173009,4,0,"MEASURE    ",123,2025-01-11,214,"",""
4005585,840003292173090,4,0,"MEASURE    ",107,2025-01-12,170,"",""
4005658,840003292173132,4,0,"MEASURE    ",99,2025-01-09,186,"",""
4005694,840003292173158,4,0,"MEASURE    ",92,2025-01-09,224,"",""
4005695,840003292173159,4,0,"MEASURE    ",92,2025-01-09,217,"",""
4005697,840003292173160,4,0,"MEASURE    ",92,2025-01-09,169,"",""
4005700,840003292173161,4,0,"MEASURE    ",92,2025-01-09,154,"",""
4005703,840003292173162,4,0,"MEASURE    ",92,2025-01-09,129,"",""
4005704,840003292173163,4,0,"MEASURE    ",91,2025-01-09,171,"",""
4005705,840003292173164,4,0,"MEASURE    ",91,2025-01-09,178,"",""
4005707,840003292173165,4,0,"MEASURE    ",91,2025-01-09,205,"",""
4005708,840003292173166,4,0,"MEASURE    ",92,2025-01-11,160,"",""
4005715,840003292173169,4,0,"MEASURE    ",92,2025-01-11,193,"",""
4005719,840003292173170,4,0,"MEASURE    ",92,2025-01-11,210,"",""
4005722,840003292173171,4,0,"MEASURE    ",92,2025-01-11,188,"",""
4005723,840003292173172,4,0,"MEASURE    ",92,2025-01-11,222,"",""
4005724,840003292173173,4,0,"MEASURE    ",91,2025-01-11,203,"",""
4005725,840003292173174,4,0,"MEASURE    ",91,2025-01-11,191,"",""
4005726,840003292173175,4,0,"MEASURE    ",91,2025-01-11,201,"",""
4005728,840003292173176,4,0,"MEASURE    ",91,2025-01-11,224,"",""
4005732,840003292173177,4,0,"MEASURE    ",91,2025-01-11,206,"",""
4005735,840003292173178,4,0,"MEASURE    ",91,2025-01-12,195,"",""
4005739,840003292173179,4,0,"MEASURE    ",91,2025-01-12,159,"",""
4005740,840003292173180,4,0,"MEASURE    ",91,2025-01-12,189,"",""
4005741,840003292173181,4,0,"MEASURE    ",90,2025-01-12,161,"",""
4005742,840003292173182,4,0,"MEASURE    ",91,2025-01-12,217,"",""
4005743,840003292173183,4,0,"MEASURE    ",90,2025-01-12,208,"",""
4005744,840003292173184,4,0,"MEASURE    ",90,2025-01-12,203,"",""
4005745,840003292173185,4,0,"MEASURE    ",90,2025-01-12,185,"",""
4005746,840003292173186,4,0,"MEASURE    ",90,2025-01-12,155,"",""
4005747,840003292173187,4,0,"MEASURE    ",90,2025-01-12,224,"",""
4005748,840003292173188,4,0,"MEASURE    ",90,2025-01-12,175,"",""
4005750,840003292173190,4,0,"MEASURE    ",90,2025-01-12,174,"",""
4005752,840003292173191,4,0,"MEASURE    ",90,2025-01-12,175,"",""
4005756,840003292173193,4,0,"MEASURE    ",90,2025-01-12,180,"",""
5002767,840003282015553,5,0,"MEASURE    ",91,2025-01-09,157,"",""
5002768,840003282015554,5,0,"MEASURE    ",91,2025-01-12,159,"",""
5002769,840003282015555,5,0,"MEASURE    ",91,2025-01-12,203,"",""
5002770,840003282015556,5,0,"MEASURE    ",91,2025-01-12,191,"",""
6063169,840003263409469,6,0,"MEASURE    ",121,2025-01-12,186,"",""
6063262,840003263409562,6,0,"MEASURE    ",94,2025-01-09,171,"",""
6063269,840003263409569,6,0,"MEASURE    ",92,2025-01-09,197,"",""
6063270,840003263409570,6,0,"MEASURE    ",91,2025-01-09,209,"",""
6063271,840003263409571,6,0,"MEASURE    ",91,2025-01-11,202,"",""
6063278,840003263409578,6,0,"MEASURE    ",91,2025-01-11,183,"",""
6063279,840003263409579,6,0,"MEASURE    ",91,2025-01-11,203,"",""
6063280,840003263409580,6,0,"MEASURE    ",91,2025-01-12,234,"",""
6063281,840003263409581,6,0,"MEASURE    ",91,2025-01-12,190,"",""
6063282,840003263409582,6,0,"MEASURE    ",91,2025-01-12,175,"",""
6063283,840003263409583,6,0,"MEASURE    ",91,2025-01-12,167,"",""
6063284,840003263409584,6,0,"MEASURE    ",91,2025-01-12,170,"",""
7008732,840003284999421,7,0,"MEASURE    ",92,2025-01-09,213,"",""
7008734,840003284999423,7,0,"MEASURE    ",91,2025-01-11,184,"",""
7008736,840003284999425,7,0,"MEASURE    ",91,2025-01-12,216,"",""
7008737,840003284999426,7,0,"MEASURE    ",91,2025-01-12,165,"",""
7008738,840003284999427,7,0,"MEASURE    ",90,2025-01-12,196,"",""
7008739,840003284999428,7,0,"MEASURE    ",90,2025-01-12,195,"",""
8006164,840003297405497,8,0,"MEASURE    ",92,2025-01-09,206,"",""
8006165,840003297405485,8,0,"MEASURE    ",92,2025-01-11,147,"",""
8006168,840003297405481,8,0,"MEASURE    ",91,2025-01-11,198,"",""
8006169,840003297405528,8,0,"MEASURE    ",91,2025-01-12,196,"",""
9033105,840003287111421,9,0,"MEASURE    ",119,2025-01-11,189,"",""
9033240,840003291032727,9,0,"MEASURE    ",92,2025-01-09,224,"",""
9033241,840003291032728,9,0,"MEASURE    ",92,2025-01-09,191,"",""
9033243,840003291032730,9,0,"MEASURE    ",91,2025-01-09,177,"",""
9033245,840003291032732,9,0,"MEASURE    ",91,2025-01-09,158,"",""
9033247,840003291032734,9,0,"MEASURE    ",92,2025-01-11,148,"",""
9033248,840003291032735,9,0,"MEASURE    ",92,2025-01-11,196,"",""
9033249,840003291032736,9,0,"MEASURE    ",92,2025-01-11,182,"",""
9033250,840003291032737,9,0,"MEASURE    ",92,2025-01-11,180,"",""
9033251,840003291032738,9,0,"MEASURE    ",92,2025-01-11,190,"",""
9033253,840003291032740,9,0,"MEASURE    ",91,2025-01-11,170,"",""
9033254,840003291032741,9,0,"MEASURE    ",91,2025-01-11,220,"",""
9033255,840003291032742,9,0,"MEASURE    ",91,2025-01-11,164,"",""
9033256,840003291032743,9,0,"MEASURE    ",91,2025-01-11,180,"",""
9033257,840003291032744,9,0,"MEASURE    ",91,2025-01-11,212,"",""
9033259,840003291032746,9,0,"MEASURE    ",91,2025-01-12,200,"",""
9033260,840003291032747,9,0,"MEASURE    ",91,2025-01-12,225,"",""
9033261,840003291032748,9,0,"MEASURE    ",91,2025-01-12,155,"",""
9033262,840003291032749,9,0,"MEASURE    ",91,2025-01-12,170,"",""
9033263,840003291032750,9,0,"MEASURE    ",91,2025-01-12,188,"",""
9033265,840003291032752,9,0,"MEASURE    ",90,2025-01-12,175,"",""
9033266,840003291032753,9,0,"MEASURE    ",90,2025-01-12,161,"",""
9033267,840003291032754,9,0,"MEASURE    ",90,2025-01-12,185,"",""
11006936,840003280023880,11,0,"MEASURE    ",116,2025-01-11,211,"",""
11006957,840003280023901,11,0,"MEASURE    ",114,2025-01-11,273,"",""
11007022,840003280023966,11,0,"MEASURE    ",92,2025-01-09,239,"",""
11007023,840003280023967,11,0,"MEASURE    ",92,2025-01-09,240,"",""
11007024,840003280023968,11,0,"MEASURE    ",91,2025-01-09,236,"",""
11007025,840003280023969,11,0,"MEASURE    ",91,2025-01-09,196,"",""
11007026,840003280023970,11,0,"MEASURE    ",91,2025-01-09,195,"",""
11007027,840003280023971,11,0,"MEASURE    ",91,2025-01-09,279,"",""
11007029,840003280023973,11,0,"MEASURE    ",90,2025-01-09,241,"",""
11007030,840003280023974,11,0,"MEASURE    ",90,2025-01-09,196,"",""
11007031,840003280023975,11,0,"MEASURE    ",90,2025-01-09,243,"",""
11007032,840003280023976,11,0,"MEASURE    ",90,2025-01-09,163,"",""
11007033,840003280023977,11,0,"MEASURE    ",90,2025-01-09,212,"",""
11007034,840003280023978,11,0,"MEASURE    ",90,2025-01-09,195,"",""
11007035,840003280023979,11,0,"MEASURE    ",90,2025-01-09,153,"",""
11007036,840003280023980,11,0,"MEASURE    ",90,2025-01-09,203,"",""
11007037,840003280023981,11,0,"MEASURE    ",90,2025-01-09,237,"",""
11007040,840003280023984,11,0,"MEASURE    ",91,2025-01-11,243,"",""
11007041,840003280023985,11,0,"MEASURE    ",91,2025-01-12,210,"",""
11007042,840003280023986,11,0,"MEASURE    ",91,2025-01-12,168,"",""
11007043,840003280023987,11,0,"MEASURE    ",91,2025-01-12,195,"",""
11007045,840003280023989,11,0,"MEASURE    ",90,2025-01-12,228,"",""
11007046,840003280023990,11,0,"MEASURE    ",90,2025-01-12,250,"",""
11010891,840003288683318,11,0,"MEASURE    ",92,2025-01-09,198,"",""
11010892,840003288683319,11,0,"MEASURE    ",92,2025-01-09,265,"",""
11010893,840003288683320,11,0,"MEASURE    ",92,2025-01-09,202,"",""
11010894,840003288683321,11,0,"MEASURE    ",92,2025-01-09,182,"",""
11010895,840003288683322,11,0,"MEASURE    ",92,2025-01-09,251,"",""
11010896,840003288683323,11,0,"MEASURE    ",92,2025-01-09,166,"",""
11010897,840003288683324,11,0,"MEASURE    ",92,2025-01-09,199,"",""
11010898,840003297405537,11,0,"MEASURE    ",91,2025-01-09,212,"",""
11010899,840003288683326,11,0,"MEASURE    ",91,2025-01-09,184,"",""
11010900,840003288683327,11,0,"MEASURE    ",91,2025-01-09,175,"",""
11010901,840003288683328,11,0,"MEASURE    ",91,2025-01-09,203,"",""
11010903,840003288683330,11,0,"MEASURE    ",91,2025-01-09,238,"",""
11010904,840003288683331,11,0,"MEASURE    ",91,2025-01-09,216,"",""
11010905,840003288683332,11,0,"MEASURE    ",91,2025-01-09,211,"",""
11010906,840003288683333,11,0,"MEASURE    ",91,2025-01-09,238,"",""
11010907,840003288683334,11,0,"MEASURE    ",90,2025-01-09,202,"",""
11010908,840003288683335,11,0,"MEASURE    ",90,2025-01-09,230,"",""
11010909,840003288683336,11,0,"MEASURE    ",90,2025-01-09,216,"",""
11010910,840003288683337,11,0,"MEASURE    ",90,2025-01-09,207,"",""
11010911,840003288683338,11,0,"MEASURE    ",90,2025-01-09,225,"",""
11010913,840003288683340,11,0,"MEASURE    ",91,2025-01-11,214,"",""
11010914,840003288683341,11,0,"MEASURE    ",91,2025-01-11,192,"",""
11010915,840003288683342,11,0,"MEASURE    ",91,2025-01-11,193,"",""
11010916,840003288683343,11,0,"MEASURE    ",91,2025-01-11,223,"",""
11010918,840003288683345,11,0,"MEASURE    ",91,2025-01-12,246,"",""
11010919,840003288683346,11,0,"MEASURE    ",91,2025-01-12,233,"",""
11010920,840003288683347,11,0,"MEASURE    ",91,2025-01-12,245,"",""
11010921,840003288683348,11,0,"MEASURE    ",91,2025-01-12,217,"",""
11010922,840003288683349,11,0,"MEASURE    ",91,2025-01-12,258,"",""
11010923,840003288683350,11,0,"MEASURE    ",90,2025-01-12,237,"",""
11010924,840003288683351,11,0,"MEASURE    ",90,2025-01-12,208,"",""
11010926,840003288683353,11,0,"MEASURE    ",90,2025-01-12,209,"",""
11010927,840003288683354,11,0,"MEASURE    ",90,2025-01-12,265,"",""
14049865,840003290177749,14,0,"MEASURE    ",219,2025-01-10,278,"",""
14049991,840003290177806,14,0,"MEASURE    ",196,2025-01-10,351,"",""
14050012,840003290177752,14,0,"MEASURE    ",193,2025-01-10,360,"",""
14050034,840003290177472,14,0,"MEASURE    ",190,2025-01-10,325,"",""
14050091,840003290177784,14,0,"MEASURE    ",174,2025-01-10,354,"",""
14050093,840003290177422,14,0,"MEASURE    ",173,2025-01-10,336,"",""
14050094,840003290177796,14,0,"MEASURE    ",173,2025-01-10,379,"",""
14050106,840003290177817,14,0,"MEASURE    ",171,2025-01-10,306,"",""
14050111,840003290177733,14,0,"MEASURE    ",169,2025-01-10,341,"",""
14050124,840003290177437,14,0,"MEASURE    ",165,2025-01-10,299,"",""
14050125,840003290177744,14,0,"MEASURE    ",165,2025-01-10,325,"",""
14050129,840003290177726,14,0,"MEASURE    ",164,2025-01-10,298,"",""
14050130,840003290177762,14,0,"MEASURE    ",164,2025-01-10,320,"",""
14050131,840003290177814,14,0,"MEASURE    ",164,2025-01-10,311,"",""
14050132,840003290177750,14,0,"MEASURE    ",164,2025-01-10,324,"",""
14050137,840003290177772,14,0,"MEASURE    ",162,2025-01-10,350,"",""
14050138,840003290177512,14,0,"MEASURE    ",162,2025-01-10,364,"",""
14050139,840003290177746,14,0,"MEASURE    ",161,2025-01-10,334,"",""
14050142,840003290177812,14,0,"MEASURE    ",161,2025-01-10,347,"",""
14050144,840003290177754,14,0,"MEASURE    ",161,2025-01-10,356,"",""
14050146,840003290177810,14,0,"MEASURE    ",161,2025-01-10,327,"",""
14050147,840003290177735,14,0,"MEASURE    ",161,2025-01-10,326,"",""
14050150,840003290177724,14,0,"MEASURE    ",160,2025-01-10,364,"",""
14050154,840003290177495,14,0,"MEASURE    ",160,2025-01-10,324,"",""
14050155,840003290177755,14,0,"MEASURE    ",159,2025-01-10,292,"",""
14050156,840003290177483,14,0,"MEASURE    ",159,2025-01-10,318,"",""
14050158,840003290177476,14,0,"MEASURE    ",159,2025-01-10,339,"",""
14050159,840003290177794,14,0,"MEASURE    ",159,2025-01-10,343,"",""
14050162,840003290177811,14,0,"MEASURE    ",158,2025-01-10,342,"",""
14050163,840003290177764,14,0,"MEASURE    ",158,2025-01-10,340,"",""
14050166,840003290177820,14,0,"MEASURE    ",157,2025-01-10,360,"",""
14050167,840003290177743,14,0,"MEASURE    ",156,2025-01-10,341,"",""
14050168,840003290177728,14,0,"MEASURE    ",157,2025-01-10,341,"",""
14050169,840003290177439,14,0,"MEASURE    ",157,2025-01-10,288,"",""
14050171,840003290177763,14,0,"MEASURE    ",157,2025-01-10,410,"",""
14050173,840003290177500,14,0,"MEASURE    ",156,2025-01-10,364,"",""
14050174,840003290177807,14,0,"MEASURE    ",154,2025-01-10,300,"",""
14050176,840003290177791,14,0,"MEASURE    ",154,2025-01-10,355,"",""
14050177,840003290177480,14,0,"MEASURE    ",154,2025-01-10,308,"",""
14050182,840003290177777,14,0,"MEASURE    ",153,2025-01-10,337,"",""
14050187,840003290177795,14,0,"MEASURE    ",151,2025-01-10,301,"",""
14050193,840003290177758,14,0,"MEASURE    ",151,2025-01-10,325,"",""
14050196,840003290177767,14,0,"MEASURE    ",150,2025-01-10,332,"",""
14050199,840003290177757,14,0,"MEASURE    ",150,2025-01-10,332,"",""
14050200,840003290177815,14,0,"MEASURE    ",149,2025-01-10,311,"",""
14050202,840003290177518,14,0,"MEASURE    ",149,2025-01-10,347,"",""
14050206,840003290177460,14,0,"MEASURE    ",149,2025-01-10,325,"",""
14050207,840003290177769,14,0,"MEASURE    ",149,2025-01-10,337,"",""
14050210,840003290177742,14,0,"MEASURE    ",148,2025-01-10,319,"",""
14050212,840003290177517,14,0,"MEASURE    ",148,2025-01-10,350,"",""
14050214,840003290177780,14,0,"MEASURE    ",147,2025-01-10,360,"",""
14050218,840003290177453,14,0,"MEASURE    ",146,2025-01-10,320,"",""
14050221,840003290177775,14,0,"MEASURE    ",146,2025-01-10,362,"",""
14050229,840003290177741,14,0,"MEASURE    ",145,2025-01-10,341,"",""
14050230,840003290177738,14,0,"MEASURE    ",146,2025-01-10,354,"",""
14050233,840003290177805,14,0,"MEASURE    ",145,2025-01-10,342,"",""
14050238,840003290177447,14,0,"MEASURE    ",145,2025-01-10,345,"",""
14050239,840003290177747,14,0,"MEASURE    ",145,2025-01-10,326,"",""
14050242,840003290177756,14,0,"MEASURE    ",144,2025-01-10,360,"",""
14050252,840003290177463,14,0,"MEASURE    ",143,2025-01-10,299,"",""
14050255,840003290177475,14,0,"MEASURE    ",143,2025-01-10,327,"",""
14050260,840003290177491,14,0,"MEASURE    ",143,2025-01-10,323,"",""
14050261,840003290177760,14,0,"MEASURE    ",142,2025-01-10,31,"",""
14050276,840003290177768,14,0,"MEASURE    ",141,2025-01-10,353,"",""
14050277,840003290177808,14,0,"MEASURE    ",141,2025-01-10,341,"",""
14050279,840003290177734,14,0,"MEASURE    ",141,2025-01-10,339,"",""
14050280,840003290177799,14,0,"MEASURE    ",141,2025-01-10,371,"",""
14050283,840003290177730,14,0,"MEASURE    ",141,2025-01-10,340,"",""
14050300,840003290177816,14,0,"MEASURE    ",140,2025-01-10,336,"",""
14050302,840003290177430,14,0,"MEASURE    ",139,2025-01-10,326,"",""
14050309,840003290177787,14,0,"MEASURE    ",139,2025-01-10,304,"",""
14050312,840003290177729,14,0,"MEASURE    ",139,2025-01-10,323,"",""
14050315,840003290177782,14,0,"MEASURE    ",138,2025-01-10,319,"",""
14050316,840003290177506,14,0,"MEASURE    ",137,2025-01-10,363,"",""
14050320,840003290177465,14,0,"MEASURE    ",137,2025-01-10,334,"",""
14050323,840003290177751,14,0,"MEASURE    ",137,2025-01-10,353,"",""
14075708,840003290177809,14,0,"MEASURE    ",163,2025-01-10,293,"",""
14075714,840003290177804,14,0,"MEASURE    ",162,2025-01-10,261,"",""
14075718,840003290177788,14,0,"MEASURE    ",162,2025-01-10,322,"",""
14075721,840003290177421,14,0,"MEASURE    ",162,2025-01-10,304,"",""
14075738,840003290177727,14,0,"MEASURE    ",160,2025-01-10,295,"",""
14075748,840003290177436,14,0,"MEASURE    ",160,2025-01-10,286,"",""
14075749,840003290177478,14,0,"MEASURE    ",159,2025-01-10,326,"",""
14075751,840003290177776,14,0,"MEASURE    ",159,2025-01-10,353,"",""
14075758,840003290177801,14,0,"MEASURE    ",159,2025-01-10,309,"",""
14075759,840003290177725,14,0,"MEASURE    ",159,2025-01-10,302,"",""
14075763,840003290177481,14,0,"MEASURE    ",158,2025-01-10,354,"",""
14075764,840003290177432,14,0,"MEASURE    ",158,2025-01-10,349,"",""
14075765,840003290177516,14,0,"MEASURE    ",158,2025-01-10,348,"",""
14075767,840003290177781,14,0,"MEASURE    ",158,2025-01-10,316,"",""
14075768,840003290177779,14,0,"MEASURE    ",158,2025-01-10,350,"",""
14075773,840003290177819,14,0,"MEASURE    ",158,2025-01-10,352,"",""
14075775,840003290177732,14,0,"MEASURE    ",157,2025-01-10,312,"",""
14075776,840003290177748,14,0,"MEASURE    ",157,2025-01-10,346,"",""
14075778,840003290177786,14,0,"MEASURE    ",157,2025-01-10,333,"",""
14075784,840003290177765,14,0,"MEASURE    ",157,2025-01-10,323,"",""
14075787,840003290177722,14,0,"MEASURE    ",156,2025-01-10,388,"",""
14075790,840003290177736,14,0,"MEASURE    ",156,2025-01-10,316,"",""
14075795,840003290177737,14,0,"MEASURE    ",155,2025-01-10,315,"",""
14075796,840003290177461,14,0,"MEASURE    ",155,2025-01-10,265,"",""
14075801,840003290177770,14,0,"MEASURE    ",155,2025-01-10,311,"",""
14075806,840003290177499,14,0,"MEASURE    ",154,2025-01-10,335,"",""
14075816,840003290177773,14,0,"MEASURE    ",153,2025-01-10,294,"",""
14075817,840003290177745,14,0,"MEASURE    ",153,2025-01-10,342,"",""
14075829,840003290177485,14,0,"MEASURE    ",152,2025-01-10,334,"",""
14075830,840003290177790,14,0,"MEASURE    ",152,2025-01-10,294,"",""
14076187,840003290177759,14,0,"MEASURE    ",247,2025-01-10,385,"",""
14076426,840003290177771,14,0,"MEASURE    ",221,2025-01-10,324,"",""
14076495,840003290177802,14,0,"MEASURE    ",211,2025-01-10,475,"",""
14076515,840003290177510,14,0,"MEASURE    ",209,2025-01-10,314,"",""
14076558,840003290177766,14,0,"MEASURE    ",205,2025-01-10,369,"",""
14076562,840003290177490,14,0,"MEASURE    ",205,2025-01-10,333,"",""
14076581,840003290177753,14,0,"MEASURE    ",201,2025-01-10,332,"",""
14076600,840003290177803,14,0,"MEASURE    ",199,2025-01-10,370,"",""
14076605,840003290177789,14,0,"MEASURE    ",199,2025-01-10,310,"",""
14076624,840003290177449,14,0,"MEASURE    ",197,2025-01-10,423,"",""
