ID,EID,SF,LACT,Event,AGE,Date,Remark,Protocols,Technician
1031643,840003286114771,1,0,SERUM      ,3,1/7/2025,5.6,                , 
1031644,840003286114794,1,0,SERUM      ,3,1/8/2025,5.6,                , 
1031645,840003286114798,1,0,SERUM      ,3,1/8/2025,6.1,                , 
1031646,840003286114776,1,0,SERUM      ,3,1/7/2025,5.4,                , 
1031647,840003286114782,1,0,SERUM      ,3,1/7/2025,5.1,                , 
1031648,840003286114777,1,0,SERUM      ,3,1/8/2025,5.8,                , 
1031649,840003286114778,1,0,SERUM      ,3,1/8/2025,5.4,                , 
1031650,840003286114780,1,0,SERUM      ,3,1/8/2025,5.2,                , 
1031651,840003286114781,1,0,SERUM      ,3,1/8/2025,5.6,                , 
1031652,840003286114799,1,0,SERUM      ,3,1/8/2025,6.2,                , 
1031653,840003286114763,1,0,SERUM      ,3,1/8/2025,6.7,                , 
1031654,840003286114795,1,0,SERUM      ,3,1/8/2025,5.5,                , 
1031655,840003286114807,1,0,SERUM      ,3,1/10/2025,4.5,                , 
1031656,840003286114790,1,0,SERUM      ,3,1/8/2025,5.4,                , 
1031657,840003286114797,1,0,SERUM      ,3,1/8/2025,5.8,                , 
1031658,840003286114800,1,0,SERUM      ,3,1/9/2025,5.3,                , 
1031659,840003286114786,1,0,SERUM      ,3,1/9/2025,5.9,                , 
1031660,840003286114789,1,0,SERUM      ,3,1/9/2025,4.5,                , 
1031661,840003286114796,1,0,SERUM      ,3,1/8/2025,6.4,                , 
1031662,840003286114785,1,0,SERUM      ,3,1/9/2025,6,                , 
1031663,840003286114783,1,0,SERUM      ,3,1/9/2025,6.3,                , 
1031664,840003286114784,1,0,SERUM      ,3,1/9/2025,5.7,                , 
1031665,840003286114787,1,0,SERUM      ,3,1/9/2025,6.1,                , 
1031666,840003286114788,1,0,SERUM      ,3,1/9/2025,5.5,                , 
1031667,840003286114791,1,0,SERUM      ,3,1/9/2025,5.5,                , 
1031668,840003286114792,1,0,SERUM      ,3,1/9/2025,5.5,                , 
1031669,840003286114802,1,0,SERUM      ,3,1/9/2025,5.5,                , 
1031670,840003286114801,1,0,SERUM      ,3,1/9/2025,5.7,                , 
1031672,840003286114808,1,0,SERUM      ,3,1/10/2025,5.2,                , 
1031673,840003286114813,1,0,SERUM      ,2,1/10/2025,5.5,                , 
1031675,840003286114815,1,0,SERUM      ,3,1/10/2025,5,                , 
1031676,840003286114804,1,0,SERUM      ,3,1/10/2025,6.1,                , 
1031677,840003286114805,1,0,SERUM      ,3,1/10/2025,6.2,                , 
1031678,840003286114816,1,0,SERUM      ,3,1/10/2025,6.7,                , 
1031679,840003286114820,1,0,SERUM      ,3,1/10/2025,6.8,                , 
1031680,840003286114809,1,0,SERUM      ,3,1/10/2025,5.2,                , 
1031681,840003286114817,1,0,SERUM      ,3,1/10/2025,6.1,                , 
1031682,840003286114806,1,0,SERUM      ,3,1/10/2025,5.6,                , 
1031683,840003286114810,1,0,SERUM      ,2,1/10/2025,6.4,                , 
1031684,840003286114814,1,0,SERUM      ,2,1/10/2025,6.3,                , 
1031685,840003286114821,1,0,SERUM      ,2,1/10/2025,5.6,                , 
1031686,840003286114818,1,0,SERUM      ,2,1/10/2025,6,                , 
1031687,840003286114822,1,0,SERUM      ,2,1/10/2025,5.8,                , 
1031688,840003286114803,1,0,SERUM      ,2,1/10/2025,5.5,                , 
1031689,840003286114826,1,0,SERUM      ,2,1/10/2025,6.3,                , 
1031690,840003286114825,1,0,SERUM      ,3,1/12/2025,6.2,                , 
1031691,840003286114824,1,0,SERUM      ,3,1/11/2025,6,                , 
1031692,840003286114828,1,0,SERUM      ,3,1/11/2025,6.6,                , 
1031693,840003286114827,1,0,SERUM      ,3,1/11/2025,5.5,                , 
1031694,840003286114832,1,0,SERUM      ,3,1/12/2025,6.1,                , 
1031695,840003286114830,1,0,SERUM      ,3,1/12/2025,6.3,                , 
1031696,840003286114835,1,0,SERUM      ,3,1/12/2025,6.5,                , 
1031697,840003286114831,1,0,SERUM      ,1,1/10/2025,6.2,                , 
1031698,840003286114829,1,0,SERUM      ,3,1/12/2025,6.3,                , 
1031699,840003286114836,1,0,SERUM      ,3,1/12/2025,5.5,                , 
1031700,840003286114833,1,0,SERUM      ,3,1/12/2025,4.8,                , 
1031701,840003286114823,1,0,SERUM      ,3,1/12/2025,5.7,                , 
1031702,840003286114839,1,0,SERUM      ,3,1/12/2025,5.9,                , 
1031703,840003286114840,1,0,SERUM      ,3,1/12/2025,4.9,                , 
2002762,840003290177026,2,0,SERUM      ,6,1/2/2025,5.8,                , 
2002763,840003290177036,2,0,SERUM      ,6,1/2/2025,5.7,                , 
2002764,840003290177009,2,0,SERUM      ,6,1/2/2025,6,                , 
2002765,840003290177033,2,0,SERUM      ,6,1/2/2025,5.5,                , 
2002766,840003290177020,2,0,SERUM      ,6,1/2/2025,6.2,                , 
2002767,840003297404343,2,0,SERUM      ,5,1/2/2025,5.4,                , 
2002768,840003297404337,2,0,SERUM      ,5,1/2/2025,5.2,                , 
2002769,840003297404273,2,0,SERUM      ,5,1/2/2025,4.8,                , 
2002770,840003297404325,2,0,SERUM      ,5,1/2/2025,5.7,                , 
2002771,840003290177030,2,0,SERUM      ,5,1/2/2025,5.6,                , 
2002772,840003297404341,2,0,SERUM      ,5,1/2/2025,5.9,                , 
2002773,840003297404280,2,0,SERUM      ,5,1/2/2025,6.1,                , 
2002774,840003290177120,2,0,SERUM      ,5,1/2/2025,6.8,                , 
2002775,982000467857644,2,0,SERUM      ,5,1/2/2025,5.3,                , 
2002776,840003297404356,2,0,SERUM      ,5,1/2/2025,6.2,                , 
2002777,840003290177024,2,0,SERUM      ,5,1/2/2025,6.1,                , 
2002778,840003297404271,2,0,SERUM      ,5,1/2/2025,4.1,                , 
2002779,840003290177092,2,0,SERUM      ,5,1/2/2025,5.3,                , 
2002780,840003297404277,2,0,SERUM      ,4,1/2/2025,5.2,                , 
2002781,840003297404292,2,0,SERUM      ,4,1/2/2025,5.3,                , 
2002782,840003297404319,2,0,SERUM      ,4,1/2/2025,4.7,                , 
2002783,840003297404269,2,0,SERUM      ,4,1/2/2025,4.9,                , 
2002784,840003297404321,2,0,SERUM      ,4,1/2/2025,5,                , 
2002785,840003297404274,2,0,SERUM      ,4,1/2/2025,5.4,                , 
2002786,840003290176984,2,0,SERUM      ,4,1/2/2025,5.3,                , 
2002787,840003290176940,2,0,SERUM      ,3,1/2/2025,6,                , 
2002788,840003290176970,2,0,SERUM      ,3,1/2/2025,5.6,                , 
2002788,840003290176970,2,0,SERUM      ,3,1/2/2025,                ,                ,
2002789,840003290177050,2,0,SERUM      ,3,1/2/2025,5.9,                , 
2002790,840003290176982,2,0,SERUM      ,3,1/2/2025,5.1,                , 
2002791,840003290177037,2,0,SERUM      ,3,1/2/2025,6,                , 
2002792,840003290177045,2,0,SERUM      ,3,1/2/2025,5.5,                , 
2002793,840003290177065,2,0,SERUM      ,3,1/2/2025,5.7,                , 
2002794,840003297404576,2,0,SERUM      ,3,1/3/2025,5.7,                , 
2002795,840003297404689,2,0,SERUM      ,3,1/3/2025,5.9,                , 
2002796,840003297404721,2,0,SERUM      ,3,1/3/2025,5,                , 
2002797,840003297404710,2,0,SERUM      ,3,1/3/2025,6.4,                , 
2002798,840003297404575,2,0,SERUM      ,3,1/3/2025,5.7,                , 
2002799,840003297404719,2,0,SERUM      ,3,1/3/2025,5.6,                , 
2002800,840003297404687,2,0,SERUM      ,3,1/3/2025,5.2,                , 
2002801,840003297404664,2,0,SERUM      ,3,1/3/2025,5.8,                , 
2002802,840003297404644,2,0,SERUM      ,3,1/4/2025,5.9,                , 
2002803,840003297404733,2,0,SERUM      ,3,1/4/2025,5.3,                , 
2002804,840003297404722,2,0,SERUM      ,3,1/4/2025,5.8,                , 
2002805,840003297404289,2,0,SERUM      ,3,1/4/2025,5.4,                , 
2002806,982000467857557,2,0,SERUM      ,3,1/5/2025,6.2,                , 
2002807,982000467857714,2,0,SERUM      ,3,1/5/2025,5.2,                , 
2002808,982000467857530,2,0,SERUM      ,3,1/5/2025,6.2,                , 
2002809,982000467857589,2,0,SERUM      ,3,1/5/2025,6.1,                , 
2002810,982000467857709,2,0,SERUM      ,3,1/5/2025,5.5,                , 
2002811,982000467857556,2,0,SERUM      ,3,1/5/2025,5.3,                , 
2002812,982000467857656,2,0,SERUM      ,3,1/6/2025,5.7,                , 
2002813,982000467857642,2,0,SERUM      ,3,1/5/2025,5.8,                , 
2002814,982000467857661,2,0,SERUM      ,3,1/5/2025,5.5,                , 
2002815,982000467857710,2,0,SERUM      ,3,1/5/2025,4.5,                , 
2002816,982000467857517,2,0,SERUM      ,3,1/6/2025,5.1,                , 
2002817,982000467857691,2,0,SERUM      ,3,1/6/2025,5.8,                , 
2002818,982000467857677,2,0,SERUM      ,3,1/6/2025,5.9,                , 
2002819,982000467857679,2,0,SERUM      ,3,1/7/2025,6.1,                , 
2002820,982000467857674,2,0,SERUM      ,3,1/7/2025,6.8,                , 
2002821,982000467857731,2,0,SERUM      ,3,1/7/2025,5.8,                , 
2002822,982000467857631,2,0,SERUM      ,3,1/7/2025,4.9,                , 
2002823,982000467857706,2,0,SERUM      ,3,1/7/2025,5.4,                , 
2002824,982000467857641,2,0,SERUM      ,3,1/7/2025,4.9,                , 
2002825,840003290176959,2,0,SERUM      ,3,1/12/2025,5.2,                , 
2002826,840003290177034,2,0,SERUM      ,3,1/12/2025,6.2,                , 
2002827,840003290176936,2,0,SERUM      ,3,1/12/2025,6.5,                , 
2002828,840003290176954,2,0,SERUM      ,3,1/12/2025,6,                , 
2002829,840003290176941,2,0,SERUM      ,3,1/12/2025,5.8,                , 
2002830,840003290176978,2,0,SERUM      ,3,1/12/2025,6.4,                , 
2002831,840003290177086,2,0,SERUM      ,3,1/12/2025,5.4,                , 
2002832,840003290176950,2,0,SERUM      ,3,1/12/2025,5.8,                , 
2002833,840003290176944,2,0,SERUM      ,3,1/12/2025,5.8,                , 
3011646,840003290177102,3,0,SERUM      ,3,1/2/2025,6.2,                , 
3011647,840003290177068,3,0,SERUM      ,3,1/2/2025,6.4,                , 
3011648,840003290177059,3,0,SERUM      ,3,1/2/2025,6.3,                , 
3011649,840003290176987,3,0,SERUM      ,3,1/2/2025,5.6,                , 
3011650,840003290177019,3,0,SERUM      ,3,1/2/2025,4.8,                , 
3011651,840003297404683,3,0,SERUM      ,3,1/3/2025,6.8,                , 
3011652,840003297404671,3,0,SERUM      ,3,1/3/2025,6.9,                , 
3011653,840003297404707,3,0,SERUM      ,3,1/3/2025,5.8,                , 
3011654,840003297404711,3,0,SERUM      ,3,1/3/2025,6.1,                , 
3011655,840003297404185,3,0,SERUM      ,3,1/3/2025,6.6,                , 
3011656,840003297404723,3,0,SERUM      ,3,1/3/2025,5.5,                , 
3011657,840003297404616,3,0,SERUM      ,3,1/3/2025,5.8,                , 
3011658,840003297404751,3,0,SERUM      ,3,1/3/2025,6.6,                , 
3011659,840003297404729,3,0,SERUM      ,3,1/3/2025,5.1,                , 
3011660,840003297404738,3,0,SERUM      ,1,1/2/2025,6.1,                , 
3011661,840003297404742,3,0,SERUM      ,1,1/2/2025,5.6,                , 
3011662,840003297404636,3,0,SERUM      ,1,1/2/2025,4.5,                , 
3011663,840003297404756,3,0,SERUM      ,1,1/2/2025,4.7,                , 
3011664,840003297404303,3,0,SERUM      ,1,1/2/2025,5.2,                , 
3011665,982000467857660,3,0,SERUM      ,3,1/5/2025,6.7,                , 
3011666,982000467857653,3,0,SERUM      ,3,1/5/2025,5.6,                , 
3011667,982000467857736,3,0,SERUM      ,3,1/5/2025,6.2,                , 
3011668,982000467857541,3,0,SERUM      ,3,1/5/2025,6.6,                , 
3011669,982000467857613,3,0,SERUM      ,3,1/5/2025,5.9,                , 
3011670,982000467857699,3,0,SERUM      ,3,1/5/2025,6,                , 
3011671,982000467857718,3,0,SERUM      ,3,1/5/2025,5.8,                , 
3011672,982000467857722,3,0,SERUM      ,3,1/5/2025,6.3,                , 
3011673,982000467857645,3,0,SERUM      ,3,1/6/2025,6.2,                , 
3011674,982000467857750,3,0,SERUM      ,3,1/6/2025,6.7,                , 
3011675,982000467857748,3,0,SERUM      ,3,1/7/2025,6.4,                , 
3011676,982000467857633,3,0,SERUM      ,3,1/7/2025,6.9,                , 
3011677,982000467857566,3,0,SERUM      ,3,1/7/2025,5.9,                , 
3011678,949000011368224,3,0,SERUM      ,3,1/8/2025,6.5,                , 
3011679,949000011368226,3,0,SERUM      ,3,1/8/2025,6.3,                , 
3011680,982000467857646,3,0,SERUM      ,3,1/8/2025,6.2,                , 
3011681,949000011368052,3,0,SERUM      ,3,1/8/2025,6.1,                , 
3011682,982000467857548,3,0,SERUM      ,3,1/8/2025,6.4,                , 
3011683,982000467857537,3,0,SERUM      ,3,1/8/2025,5.8,                , 
3011684,840003290177021,3,0,SERUM      ,3,1/9/2025,5.9,                , 
3011685,840003290177025,3,0,SERUM      ,3,1/9/2025,6.5,                , 
3011686,840003290177057,3,0,SERUM      ,3,1/9/2025,7.4,                , 
3011687,840003290177098,3,0,SERUM      ,3,1/9/2025,7.2,                , 
3011688,840003290176956,3,0,SERUM      ,3,1/10/2025,6.7,                , 
3011689,840003290177054,3,0,SERUM      ,3,1/10/2025,6.9,                , 
3011690,840003290177080,3,0,SERUM      ,3,1/10/2025,7.2,                , 
3011691,840003290177060,3,0,SERUM      ,3,1/10/2025,7.2,                , 
3011692,840003290176930,3,0,SERUM      ,3,1/10/2025,6.7,                , 
3011693,840003290177088,3,0,SERUM      ,3,1/10/2025,6.7,                , 
3011694,840003290176952,3,0,SERUM      ,3,1/10/2025,6.1,                , 
3011695,840003290177056,3,0,SERUM      ,3,1/10/2025,6.7,                , 
3011696,840003290177091,3,0,SERUM      ,3,1/10/2025,6.8,                , 
3011697,840003290177042,3,0,SERUM      ,3,1/10/2025,6.1,                , 
3011698,840003290176926,3,0,SERUM      ,3,1/11/2025,6.1,                , 
3011699,840003290176932,3,0,SERUM      ,3,1/11/2025,7.9,                , 
3011700,840003290177113,3,0,SERUM      ,3,1/11/2025,6.2,                , 
3011701,840003290176945,3,0,SERUM      ,3,1/11/2025,6.6,                , 
3011702,840003290177014,3,0,SERUM      ,3,1/11/2025,6.8,                , 
3011703,840003290176953,3,0,SERUM      ,3,1/12/2025,6.4,                , 
3011704,840003290177082,3,0,SERUM      ,3,1/12/2025,6.7,                , 
3011705,840003290177007,3,0,SERUM      ,3,1/12/2025,6.5,                , 
3011706,840003290177029,3,0,SERUM      ,3,1/12/2025,5.2,                , 
3011707,840003290176986,3,0,SERUM      ,3,1/12/2025,6,                , 
3011708,840003290177076,3,0,SERUM      ,3,1/12/2025,7.2,                , 
3011709,840003290177071,3,0,SERUM      ,3,1/12/2025,6.7,                , 
4006477,840003296452264,4,0,SERUM      ,6,1/2/2025,4.7,                , 
4006501,840003296452280,4,0,SERUM      ,4,1/2/2025,5.5,                , 
4006505,840003296452281,4,0,SERUM      ,4,1/2/2025,6.3,                , 
4006506,840003296452282,4,0,SERUM      ,4,1/2/2025,6.4,                , 
4006509,840003296452283,4,0,SERUM      ,3,1/2/2025,6.4,                , 
4006510,840003296452284,4,0,SERUM      ,3,1/2/2025,6.1,                , 
4006514,840003296452285,4,0,SERUM      ,3,1/2/2025,5.6,                , 
4006515,840003296452286,4,0,SERUM      ,3,1/2/2025,5.8,                , 
4006517,840003296452287,4,0,SERUM      ,3,1/2/2025,5.9,                , 
4006523,840003296452288,4,0,SERUM      ,3,1/3/2025,6.6,                , 
4006524,840003296452289,4,0,SERUM      ,3,1/3/2025,4.9,                , 
4006525,840003296452290,4,0,SERUM      ,3,1/3/2025,6.2,                , 
4006526,840003296452291,4,0,SERUM      ,3,1/3/2025,6.3,                , 
4006528,840003296452292,4,0,SERUM      ,3,1/3/2025,5.2,                , 
4006531,840003296452293,4,0,SERUM      ,3,1/3/2025,5.8,                , 
4006532,840003296452294,4,0,SERUM      ,3,1/4/2025,4.2,                , 
4006533,840003296452295,4,0,SERUM      ,3,1/3/2025,4.6,                , 
4006534,840003296452296,4,0,SERUM      ,3,1/4/2025,5,                , 
4006535,840003296452297,4,0,SERUM      ,3,1/4/2025,5.3,                , 
4006536,840003296452298,4,0,SERUM      ,3,1/4/2025,5.1,                , 
4006537,840003296452299,4,0,SERUM      ,3,1/4/2025,5.8,                , 
4006538,840003296452300,4,0,SERUM      ,3,1/4/2025,6,                , 
4006539,840003296452301,4,0,SERUM      ,3,1/5/2025,6.5,                , 
4006540,840003296452302,4,0,SERUM      ,3,1/6/2025,6,                , 
4006541,840003296452303,4,0,SERUM      ,3,1/5/2025,4.8,                , 
4006542,840003296452304,4,0,SERUM      ,3,1/6/2025,6,                , 
4006544,840003296452305,4,0,SERUM      ,3,1/6/2025,4.9,                , 
4006545,840003296452306,4,0,SERUM      ,3,1/6/2025,4.8,                , 
4006547,840003296452307,4,0,SERUM      ,3,1/6/2025,5,                , 
4006548,840003296452308,4,0,SERUM      ,3,1/6/2025,4.7,                , 
4006549,840003296452309,4,0,SERUM      ,3,1/7/2025,5.9,                , 
4006551,840003296452310,4,0,SERUM      ,3,1/7/2025,6,                , 
4006552,840003296452311,4,0,SERUM      ,3,1/7/2025,6.5,                , 
4006556,840003296452312,4,0,SERUM      ,3,1/7/2025,6.1,                , 
4006558,840003296452313,4,0,SERUM      ,3,1/8/2025,5.7,                , 
4006559,840003296452314,4,0,SERUM      ,3,1/8/2025,5,                , 
4006560,840003296452315,4,0,SERUM      ,3,1/8/2025,5.9,                , 
4006561,840003296452316,4,0,SERUM      ,3,1/8/2025,5.3,                , 
4006562,840003296452317,4,0,SERUM      ,3,1/8/2025,5.2,                , 
4006565,840003296452318,4,0,SERUM      ,3,1/8/2025,5.7,                , 
4006565,840003296452318,4,0,SERUM      ,5,1/10/2025,6.3,                , 
4006567,840003296452319,4,0,SERUM      ,3,1/8/2025,6.1,                , 
4006568,840003296452320,4,0,SERUM      ,3,1/9/2025,5.4,                , 
4006570,840003296452321,4,0,SERUM      ,3,1/9/2025,5.7,                , 
4006571,840003296452322,4,0,SERUM      ,3,1/9/2025,5.8,                , 
4006572,840003296452323,4,0,SERUM      ,3,1/9/2025,5.3,                , 
4006575,840003296452324,4,0,SERUM      ,3,1/9/2025,5.5,                , 
4006576,840003296452325,4,0,SERUM      ,3,1/10/2025,5.1,                , 
4006576,840003296452325,4,0,SERUM      ,4,1/11/2025,5.1,                , 
4006577,840003296452326,4,0,SERUM      ,3,1/10/2025,4.5,                , 
4006578,840003296452327,4,0,SERUM      ,3,1/10/2025,5.8,                , 
4006580,840003296452328,4,0,SERUM      ,3,1/10/2025,5.5,                , 
4006589,840003296452329,4,0,SERUM      ,2,1/10/2025,5.2,                , 
4006590,840003296452330,4,0,SERUM      ,2,1/10/2025,6.3,                , 
4006592,840003296452331,4,0,SERUM      ,2,1/10/2025,6.1,                , 
4006593,840003296452332,4,0,SERUM      ,2,1/10/2025,6.3,                , 
4006595,840003296452333,4,0,SERUM      ,3,1/11/2025,6.3,                , 
4006596,840003296452334,4,0,SERUM      ,2,1/10/2025,5.8,                , 
4006597,840003296452335,4,0,SERUM      ,3,1/12/2025,4.3,                , 
4006598,840003296452336,4,0,SERUM      ,3,1/12/2025,5,                , 
4006599,840003296452337,4,0,SERUM      ,3,1/12/2025,5.8,                , 
4006600,840003296452338,4,0,SERUM      ,3,1/12/2025,4.2,                , 
5002870,840003298241499,5,0,SERUM      ,3,1/2/2025,4.6,                , 
5002871,840003298241500,5,0,SERUM      ,3,1/3/2025,4.6,                , 
5002872,840003298241501,5,0,SERUM      ,3,1/3/2025,4.9,                , 
5002873,840003298241502,5,0,SERUM      ,1,1/2/2025,6.2,                , 
5002874,840003298241503,5,0,SERUM      ,3,1/5/2025,5.4,                , 
5002875,840003298241504,5,0,SERUM      ,3,1/7/2025,5.2,                , 
5002876,840003298241505,5,0,SERUM      ,3,1/8/2025,5.8,                , 
5002877,840003298241506,5,0,SERUM      ,3,1/9/2025,5.4,                , 
5002878,840003298241507,5,0,SERUM      ,3,1/10/2025,5.4,                , 
5002879,840003298241508,5,0,SERUM      ,3,1/10/2025,6.1,                , 
5002880,840003298241509,5,0,SERUM      ,3,1/12/2025,4.6,                , 
5002881,840003298241510,5,0,SERUM      ,3,1/11/2025,5,                , 
5002882,840003298241511,5,0,SERUM      ,3,1/11/2025,5.9,                , 
5002883,840003298241512,5,0,SERUM      ,3,1/11/2025,4.7,                , 
6063480,840003263409780,6,0,SERUM      ,3,1/2/2025,7.1,                , 
6063481,840003263409781,6,0,SERUM      ,3,1/2/2025,6.2,                , 
6063482,840003263409782,6,0,SERUM      ,3,1/2/2025,6.4,                , 
6063483,840003263409783,6,0,SERUM      ,3,1/3/2025,6.1,                , 
6063484,840003263409784,6,0,SERUM      ,2,1/2/2025,6.2,                , 
